archivo,contraste,correlacion,energia,homogeneidad,dissimilaridad,asm,entropia,varianza
image-25.bmp,147.64240561914983,0.9862256842221964,0.02821931498080497,0.20849359296994407,7.593989338175386,0.0007963297379858838,7.7995912338952875,1.191819685246862e-08
image-250.bmp,103.48183490043957,0.9904125636091949,0.018412452433832424,0.17176732229024413,7.237319772203494,0.0003390184046281415,8.305397148870291,4.940179680872214e-09
image-251.bmp,96.70963987243057,0.9909942477108422,0.021987286630108828,0.19783144410598774,6.810379089448857,0.0004834407733545624,7.933305928188353,7.143890141175269e-09
image-252.bmp,143.97901283947795,0.9866097702761036,0.01956697882968836,0.16189196037596684,8.16142358002823,0.00038286666052147247,8.306226600186914,5.609250968307076e-09
image-253.bmp,127.7034349359931,0.9881148976740932,0.020445106342295155,0.1746488603751135,7.789876557318418,0.0004180023733477576,8.211903081502939,6.145379398883936e-09
image-254.bmp,138.3864625725091,0.9871519882338178,0.018325638316102042,0.16016308439134339,7.907484651670698,0.00033582901969258724,8.383442155758285,4.8915135289014785e-09
image-255.bmp,78.2805659782404,0.992719611758046,0.023607339972393164,0.22011007770776378,6.137327602443882,0.000557306500572152,7.79973321748509,8.270991691736632e-09
image-256.bmp,190.71615166964008,0.9821515147962666,0.045628094928385016,0.20902453020552522,9.22899855457995,0.0020819230467937146,6.760387435882796,3.153479397172873e-08
image-257.bmp,85.6558630512119,0.991993630518126,0.025691976617113522,0.2085537974485415,6.374145816006282,0.0006600776624943079,7.737176907923269,9.839155173214842e-09
image-258.bmp,138.65025702235005,0.9872068136762553,0.019826924093871785,0.201671884959435,7.10251054437101,0.00039310691902415344,8.245296524009964,5.765504912744956e-09
image-259.bmp,120.52535833931184,0.9887634662212578,0.022017102939046657,0.17450056945677525,7.679891307798284,0.00048475282182857695,8.084005763610937,7.163910412080031e-09
image-26.bmp,102.87721971442903,0.9903296450784259,0.030621492685819467,0.21880218317161712,6.716403507101184,0.0009376758143076951,7.601382436871398,1.4074966815875159e-08
image-260.bmp,118.43344613112055,0.9890029524078373,0.01794961424317128,0.16191081608951208,7.584783515016072,0.00032218865147865737,8.395830855372933,4.683378027590291e-09
image-261.bmp,62.43549045874627,0.9941871589012182,0.02273209679029836,0.22890946892190273,5.475740010623731,0.0005167482244834931,7.924365895173501,7.652121512161148e-09
image-262.bmp,107.63228344623693,0.9900477864522298,0.01878911459877987,0.18410349240236992,6.832379948659019,0.0003530308274060827,8.334918289516246,5.153992284295391e-09
image-263.bmp,85.55951300137347,0.9920406763961939,0.020976754511364815,0.19510687128303614,6.415138182580043,0.00044002422983006407,8.140370827236342,6.481406261712097e-09
image-264.bmp,72.02108027689424,0.993332566376005,0.019376555202255605,0.2059821441772715,5.836659069217209,0.0003754508915060587,8.224339961588674,5.496095313164653e-09
image-265.bmp,166.12081426034914,0.9845721243158821,0.01896818476667617,0.1574355974252034,8.85823243962779,0.00035979203334276583,8.363000421869954,5.257160099491362e-09
image-266.bmp,158.88649325858628,0.9853304926205676,0.01809119474900174,0.1734920344958754,7.829093363977085,0.00032729132744630814,8.426503004938699,4.761238683834962e-09
image-267.bmp,101.8170474914661,0.9904783581362475,0.02582183569960589,0.20191503965870267,7.027098980587351,0.0006667671988974411,7.728097465367393,9.941229398116167e-09
image-268.bmp,130.5631805166689,0.9878643553437695,0.01926865210755014,0.15814468811799023,7.9336418871302605,0.0003712809540417964,8.28154724974926,5.432467116993658e-09
image-269.bmp,124.64171359520199,0.9883801107189961,0.021353960438264555,0.17959080206222713,7.65141674444,0.00045599162639896774,8.176765947012465,6.725049397834286e-09
